text,Insult,Threat,Identity_Attack,Profanity,Toxicity,Severe_Toxicity
wow even houstonwade is on the hate train we must be even closer to moass than we thought,0.08434432453528559,0.005101251273644641,0.037940438713238524,0.017641275050535515,0.19678180150963964,0.005434521021939936
who is that,0.011436467662729863,0.005137065894004823,0.005936992385437183,0.017351777127495128,0.03725827740684444,0.002793040645387209
in any measure of intellect or retained knowledge i would crush you if we were to play a simple game of trivial pursuit you would be embarrased by your performance against me i bring sources you bring the herpa derp,0.4368604584334904,0.7194010393432705,0.03131212400748875,0.217779618433254,0.48477028581417325,0.09018485232086376
i disagree with houston on this but we’ve got to stop calling everyone who disagrees with us shills especially when they clearly lay out their reasoning i disagree with his analysis here and that’s ok it’s unreasonable to assume that thoughtful human beings with always agree,0.027195904965198123,0.001985437398016097,0.007390471168798725,0.00866684261438962,0.06935667892985917,0.0009526650550793017
got rid of the other bitch i almost married and now i’m starting to miss my ex wife faceholdingbacktears,0.6300960669749334,0.19073591188087366,0.19330644091885987,0.7291781115785234,0.65332650176033,0.2566419907744683
can confirm this is the best course of action blackheart,0.002124064282136671,0.0030777634004734346,0.0027487161278521507,0.008377344691349233,0.014547088398856262,0.0015805578892921356
you guys are so cute together — go get her blackheartblackheartblackheart,0.016498192515577364,0.01460771468390305,0.010016109791205098,0.05814284002784771,0.0969058276562461,0.00739758829808773
sir this is more confusing than a telenovella facewithmonocle,0.008255600801361004,0.0020749721507160885,0.0029597049242256965,0.008883964467616856,0.027980597395893234,0.0011186596532497825
only woman i let curse me out daily partly because she was sitting on the most beautiful package i’ve ever seen in person or on a screen and because we get along like best friends together apart though…grinningfacewithsweatgrinningfacewithsweat,0.10216897452253251,0.08375739741632895,0.12890838899532236,0.38026194592536566,0.3974637425612955,0.0341269285374275
good job she’ll wake up happy i’m sure facewithtearsofjoy,0.008297454037344568,0.005065439419746713,0.004788275337645631,0.012719811418217635,0.02810106239958209,0.0023311425606996608
catch flights and feelings purpleheart,0.001067263905706376,0.0015914834902097247,0.0016351639005774187,0.011344696813460151,0.014803991406604306,0.0013640431762843603
kyrie to dallas fml fuck u pat u sleeping bitch,0.7636243336786405,0.18206349534372585,0.21767709203569066,0.9038937957958535,0.9277014736405765,0.8192671369102282
we hit the trade deadline yet,0.004279519152101583,0.006175671902445466,0.004811718382353671,0.007146977988743239,0.023402947699848582,0.001681598118966725
this ain’t 2k lil bro shushingface,0.008841550510734687,0.0013945068129527626,0.002057141620051891,0.03425874546445723,0.02292108768509314,0.003962220489151689
what would the package be like for ky from y’all,0.011436467662729863,0.007608230435461353,0.007249812013458821,0.02682813739592148,0.050661139627732506,0.004510724701210035
done with ever hoping we will do anything,0.00712555682139909,0.004814741226918816,0.004553842862927142,0.006929855076147299,0.028582923436544134,0.0017537696899693168
i apologized to someone who wasn’t intending to make fun of me these men called me fat amp ugly chew glass bitch tf lmaooooooo,0.7109568383014538,0.02798233829633895,0.46488482727903974,0.7400449674259114,0.8514803316648026,0.5345139739899409
youre ugly and fat and stupid,1.0,0.00997195249906846,0.35410332474964556,0.5577233125417359,0.9458616894782249,0.5345139739899409
“chew glass” bahaha skull… hundredpoints adding that one to the rotation,0.017563076514117603,0.0030956698807148506,0.004389740409424437,0.012068440561692415,0.05217844688708813,0.0025765260837342383
isnt that the point tho men are making fun of your appearance and when you dish it back to them they make you the villain the lesson is dont dish out what you cant take,0.08570345991221016,0.00574590337427891,0.017176603459627814,0.012285565593025759,0.18609739143855591,0.003067292827093785
im gonna start telling ppl to chew glass nowloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingface,0.02118368651475819,0.06363458530412644,0.014657866352880243,0.034524119443384835,0.12441980634226817,0.01086182506840538
me everytime posts,0.0027100139915103546,0.0004991574877523872,0.0010490836008728611,0.01648328441774267,0.010115525314991592,0.002489919956363441
eeeeeeee…resisting the fan girl urge to screen shot and send to everyone that responded to my comment starstrucknerdfacefacewithtearsofjoy,0.027195904965198123,0.23666845297134503,0.012594862450922773,0.044873897426665546,0.20359203833526468,0.017097450800912736
i need to use “chew glass” now loudlycryingfaceloudlycryingface,0.010766810379988105,0.006533811189891655,0.005561901262288314,0.012430313495177248,0.04408615342960183,0.0032116359690989686
olivia bitch you will not know peace when you come back loveisland,0.7109568383014538,0.11081139812327073,0.22456661341679707,0.7349583980030696,0.8554152137603825,0.5345139739899409
tell her again,0.005074736142794036,0.004850554464047871,0.002443954265554781,0.011055198890419761,0.02424619761463759,0.002244536584683668
rob pelinka is a stupid bitch facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,0.9502687294072497,0.024877515575251655,0.3394209058538389,0.8463121912977748,0.9680287916445317,0.6938479315415165
he gon give the mavs that weak ass offer loudlycryingfaceloudlycryingfaceloudlycryingfacemanfacepalmingmediumdarkskintone,0.2948807567736127,0.019862030164453173,0.03156681816274922,0.5145290685597184,0.5647517885522858,0.0352724361870293
bruh that deal should have been done the mi ute he requested it i would have moved ad cripple ass for kyrie,0.3775710762270978,0.15110768872065475,0.07568920264329232,0.545417155999223,0.5980215468431465,0.1970655309277589
i have no idea what to make of this is this a robbery for brooklyn is this a mistake for dallas all i know is that i am a catty bitch who loves basketball drama and this is primo shit,0.5587418396697197,0.007464973337251749,0.12073165958984158,0.8463121912977748,0.7652200577578255,0.25590144198609516
why would dallas get rid of dinwiddie i thought he was a perfect pair with luka and he has no drama i feel bad for him,0.03144328589850868,0.006533811189891655,0.005374355130440666,0.00996958114933396,0.10089736657497496,0.0016382952066361308
seems like a good trade for the nets,0.004279519152101583,0.004384972698752262,0.005843219192785978,0.008015472817233103,0.019186688926044106,0.0015949922943055371
i think it depends if they extend him and can get him to play for say 2 playoff runs in and of itself dfs and a 1 with dinwiddie is a cheap pay for kyrie but if kyrie leaves then you’d have been better off getting bogdanovic or something,0.0057862455601184115,0.003632879503499699,0.003194137145489424,0.005627114422465558,0.02027087089262404,0.0009454478525726011
considering theyre only giving up a midlate first a guy who wasnt under a very long term deal dfs it feels like at worst its a safeish gamble if he walks dallas actually has some cap space that they could go after a new star player,0.005995512841437179,0.0018511350614814417,0.001986811979018249,0.003202570111528842,0.01834343696684189,0.0004763325199719107
ben shapiro is a bitch,0.9446324202014,0.007644043672590408,0.24393504334290653,0.8897463505100409,0.9418738570806365,0.529006021292572
he’s a grifting zionist,0.5876338994498369,0.010974742503917792,0.5740674484638715,0.2987623597778136,0.5126828944089636,0.2612704661082418
and extremely annoying,0.03706360276260893,0.0010363665572447837,0.003006591267096537,0.02152055823671122,0.09335778942730809,0.004106563782511677
whats up with ben,0.005074736142794036,0.001134855380004159,0.0013772885078782709,0.0070022290272230454,0.013647930938357906,0.0014795176596175462
weird way to spell based,0.013871477918244151,0.0012064832374933977,0.0037567741470311807,0.00844971864242498,0.03412428702886006,0.0009237963964073041
jordancon relisten foh wotbookspoilers fucking ronda makura bitch,0.7816852716166373,0.010616603216471603,0.08928272665829451,0.933008065684775,0.7652200577578255,0.7666238168727827
i love it when you talk dirty rollingonthefloorlaughing,0.4368604584334904,0.006283112997063758,0.026218243436826934,0.19616502215548345,0.4068356904651273,0.02253079541763324
foh wotbookspoilers i will say though it’s an interesting contrast to the bandits in tdr who thought they knew a tea that prevents channeling…,0.1415023042655925,0.005280322992214427,0.02698232463533454,0.08914035601693397,0.2053568269241133,0.006704741095379005
anything to undercut the lakers joe tsai u bitch ass nigga,0.897238917174559,0.07034218980260434,0.9806121807846376,0.9159841589334932,0.9458616894782249,0.6938479315415165
no but ky a distraction nigga never wanna just hoop,0.5133619178540669,0.052455246317638156,0.6502188693322084,0.4680662695677463,0.4873095901236536,0.34458268913559464
kyrie ain’t finna change anything,0.008674135363998536,0.00273753059326866,0.002983148222388498,0.005735676408447878,0.021716442759237547,0.001104225399591186
definitely do amp he damn near got swept,0.14947712998999546,0.009255672540944952,0.02099701452126108,0.4918467663468984,0.38233108801680127,0.0341269285374275
mf sat here and said nets won the trade yeah ok nigga,0.5741105682030738,0.011189626076385507,0.7627555334120918,0.5204490009667406,0.6222701683140798,0.31218348288302383
tbrooks you don’t know ball man it’s sad to say,0.1134477497655254,0.0030061347130455208,0.005468128196364489,0.04699693057346584,0.22040125481674766,0.00563660163264392
they just gave up what they lacking in,0.015362315516200483,0.0030598566435857937,0.006030765578088389,0.00866684261438962,0.039281351026767664,0.0012630029466097704
nigga said everything but points facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoywtf,0.5587418396697197,0.01126125531710587,0.7236244880420859,0.5276842137747862,0.5980215468431465,0.35071482904749324
bitch thats marilyn manson,0.7109568383014538,0.010831486788939314,0.12890838899532236,0.8166318583359031,0.7753361005137993,0.335325783874489
i’m scared,0.0046980548161400645,0.003417995931031984,0.0035457850972028726,0.0070022290272230454,0.02376434066650196,0.0011186596532497825
yes dr i would rather look like an alien than have one wrinkle,0.07892607729731588,0.009828695400858858,0.036960301270583786,0.06824909033360138,0.20097597653200416,0.0087255458402256
i thought that was a wax figure of tila tequila,0.010850519054757125,0.0054952051814510135,0.011938452636911954,0.019088763606368745,0.042315962478859104,0.0031250299930829758
i thought that was the evil doll,0.051574932512009425,0.008109625437886018,0.014095228464246821,0.08092084560932876,0.17489688969801293,0.0066470039293898145
yoda is looking thru the window behind her,0.014226438516823599,0.010544975358982366,0.008797063736016807,0.017062278145086037,0.06854771075789748,0.0036446656978241284
moar like the nope show amirite,0.01699513911583011,0.004599856271219973,0.009500359766171087,0.017207028165974934,0.05647747679611508,0.003442585087120145
this is immediately what came to mind when i saw this photo,0.0023751847994390026,0.003794042528658264,0.0037567741470311807,0.007581223813935115,0.01737301228422535,0.0015083863182895438
what the fuck did she do to herself,0.37585234004940427,0.007608230435461353,0.02061497328837037,0.8309884865658801,0.7434798086245816,0.25590144198609516
why you sayyy thatttttrollingonthefloorlaughing,0.003986544848115214,0.0008662508452579615,0.0012249075767295859,0.03187033410125452,0.01798204297798191,0.00300955550974979
is madonna behind her or something,0.019905823513708017,0.004420787319112444,0.007249812013458821,0.01677278022204565,0.07259254139563993,0.0022156679260116703
julieanne is a bitch she coercively controlled ruairi when it suited her and now drops him like a tonne of bricks when he’s at his lowest sure don’t book him but man treat him with more sensitivity thearchers,0.7816852716166373,0.05603263750444742,0.1452630897346152,0.6933463953353207,0.7836828876380717,0.3507382133648174
ive been for a walk in the woods finished a bottle of malbec and it all made sense up until i read it then thought nah post anyway no one knows me rollingonthefloorlaughingrollingonthefloorlaughing thearchers,0.011603880606664119,0.0047072987490693954,0.008328199546944115,0.016049036473813384,0.04332749724440751,0.003355979111104152
and now he’s lost his 3rd thearchers,0.018414984814350735,0.004957996250281727,0.0051399232893590795,0.013660680197783246,0.05217844688708813,0.0025332230200488396
she truly is as cold as ice thearchers,0.05931431175598593,0.0033284607633626544,0.010297429369158713,0.11157707961441729,0.17755412598322126,0.01230525724523124
agreed its fairly easy to see why shes not having conventional relationshipsb she would be terrible at them thearchers,0.03010839676202995,0.00603241618746699,0.010062996387530701,0.0544275386420016,0.11732316767076077,0.004597330677226028
was ruairi actually receiving a salary from her or was it more of a casual sugar mommy arrangement the scandalous affair with awkward age gap trope seems like a common theme with thearchers,0.06168711708881917,0.0030598566435857937,0.010813179394192726,0.019378261529409135,0.11231971168121417,0.003558059570453331
well exactly,0.0001883407734670807,0.00021264550450298368,0.00019340651284251598,0.0013208346711350294,0.0011560599571431014,0.00037529229029732106
if she had more sensitivity she wouldn’t be with ruairi perhaps,0.020473762013396457,0.0013945068129527626,0.002889375409919435,0.0005970898635340623,0.04004000618975538,0.0004835496770721698
i mean she just shouldnt have answered the door to him regardless of how i feel about the morals of the situation i do get that she has bought a product or service and not an emotional bond i do think she was not great at keeping the boundaries of that though thearchers,0.020473762013396457,0.0026479954255993303,0.004061535882601169,0.009245837401101693,0.05015537224495831,0.0012485685415963693
she pays him she is the john he is the tart she holds all the cards do you think sex work is work its not a natural relationship thearchers,0.06322751222238288,0.003794042528658264,0.01628517518348997,0.133495248587821,0.3086165090730305,0.012247519927887243
tina a real prude ass bitch 1000lbbestfriends how you mad cause yo friend be talking about sex too much but you got 4 kids,0.6091089049730982,0.16595368018185835,0.24393504334290653,0.6641618998950539,0.8260202318168761,0.6912929564900346
ok spoke to soon i like tina still a prude though,0.1889493574064735,0.0026121813585315984,0.008797063736016807,0.04354700210717863,0.24137509432771753,0.004308644090506051
i think whips make for such badass weapons especially for wicked ass mfers i mean like thick metal and razor sharp capable of denting armor and slicing flesh total bad bitch weaponset def need to draw more whips,0.6258094475314873,0.4739729294475493,0.35263290695093763,0.7400449674259114,0.7642084207716169,0.5284268924033976
now consider variations of anime wire weapons not necessarily nearly invisible slices everything monofilaments but still long strong and looking to get your badass on consider the amount of skill that would go in to restrain hotheaded teammates without strangling them,0.11022523783295193,0.38486334049930043,0.019468850856972055,0.1493678334322976,0.28826207565283235,0.01920868156569082
don’t forget immobilizing disarming and zone control extremely versatile,0.01742109381664715,0.00997195249906846,0.006312083508586053,0.0018636430119935796,0.06612081850849162,0.0031827671590721664
definitely my favorite weapon,0.014439415316531645,0.18159711130437614,0.007109152604664156,0.017641275050535515,0.11377484322397406,0.03279026431015
yeah,0.001977577295353629,0.0004722973524209275,0.0005860802997045577,0.010041956159778407,0.0067115711954993,0.0019125472369879019
i fuckign love castlevania so fucking much,0.05931431175598593,0.002236134760905317,0.010625634276164125,0.8309884865658801,0.3860497325276929,0.25590144198609516
the cutting power the average bullwhip has is really surprising,0.03132193133937339,0.009828695400858858,0.01104761110854693,0.034524119443384835,0.11284787561064867,0.005319046387251947
even though they are purely fictional i always loved whipchain swords elegance of a sword with good reach,0.013019569618011016,0.0334754879963341,0.009969224462153304,0.016193785435333577,0.08230012674856901,0.004741673819231212
abyssal whip confirmed this,0.09089019927953962,0.004850554464047871,0.02851049083417118,0.1540362488405514,0.18415476956707413,0.020088063575759308
when ever i think of weapons i just think of that one guy in game of thrones who used one to choke people for his horse,0.03132193133937339,0.4739729294475493,0.022907220685714613,0.07098892501739905,0.27484811840148093,0.01862242537876378
those whip cracks just hit different in osrs facewithsteamfromnosetwohearts,0.040610819809749496,0.025355179864448324,0.02698232463533454,0.10305291171762669,0.13506477968262828,0.011265985533039325
rosé is simply one of a kind at the end of the day every damn bitch wants to be her but never will,0.7260522762178446,0.019384365875256507,0.29099054192155716,0.8713952878345712,0.7958736724688975,0.29829813255910564
and every other jealous nolifes wants others to be her because they cant themselves then the results are halfbaked replicas thats not even counting the talent,0.26564968578202874,0.0026300885303885777,0.02125170740924774,0.04301624673374249,0.2766521086135346,0.006473792128712634
i took my mother to aldi yesterday to get out of the house and the car she says the woman behind us in line looked like a complete bitch with her dopey husband facewithtearsofjoy,0.7499299879068467,0.010974742503917792,0.3536131812591635,0.7400449674259114,0.7702780791358125,0.25590144198609516
i am careful which aldi i frequent they tend to attract people like that in some areas,0.007083703585415526,0.002558460672899339,0.008797063736016807,0.006712731104182659,0.02822152740327095,0.001032053828588594
like mother like son winkingfacefacewithtearsofjoyfacewithtearsofjoy,0.008297454037344568,0.0033463680735427454,0.0067809476976587475,0.012936935390182275,0.029305707325437687,0.0030384241684217866
well we’re all taught the importance of situational awareness sounds like mom’s on her game,0.01118534494262564,0.001304972060252773,0.0026315001439476673,0.0028406977077283582,0.027498740447757596,0.0005124182752022455
very funny sounded like me with my daughter once upon a time,0.01009715419864729,0.006712880141999186,0.009453473169845485,0.01677278022204565,0.03953423676256797,0.003269373286442964
wow kinda funny,0.003086695318164326,0.000919971807536446,0.0015765557818977966,0.00823259467046034,0.010372427300533036,0.0017393354363107207
apple doesn’t fall far from the tree,0.017705062515790897,0.0033821813106718005,0.008046880982809545,0.00968008322629357,0.05420152152921796,0.002114627696337081
well u 2 are related for sure lmao,0.02440476993030347,0.008073810817525836,0.012219772214865568,0.06996148568676405,0.11020706618554219,0.007570800250119716
call me crazy but i kinda like this team if ben stops playing like a bitch,0.7424152063439693,0.010401719644003889,0.11758678023669875,0.7662834008768985,0.7702780791358125,0.18112083199578727
this team won’t be bad but it’s not title contending either,0.00687443630409676,0.003131484086105694,0.0061245378836479285,0.007870721736975502,0.026294095521902004,0.0009959679674098958
i mean you gotta move some of the guards on the bench right,0.008171894329393876,0.010401719644003889,0.007812449141727959,0.009318210292808733,0.041304422602277686,0.002461051449046248
theres a better chance of trae becoming a pass first gut over ben not running from the rim,0.01193870759593358,0.0061398572820852825,0.0031003643330203617,0.009028714488505757,0.03852269893039976,0.0015805578892921356
shut the fuck upoh my god brendon,0.604127709050486,0.05379676749397996,0.04480142108820262,0.9417967579467931,0.8612501734886491,0.6620409160977645
this is mean,0.017066131015265808,0.0015377623896081268,0.0028190457688857928,0.021785937512482343,0.05167267745990072,0.0046839365018872155
didnt laugh,0.0018938707132464061,0.00012087268383826309,0.00021684968427793648,0.005735676408447878,0.006390442946917542,0.0017393354363107207
why are u like this,0.0120224162707026,0.00603241618746699,0.007718676075804135,0.01648328441774267,0.044591920812376035,0.0039333519818344955
ur gonna pay for this,0.02288750201382352,0.07034218980260434,0.00453039956476434,0.03001268128959406,0.1332906072371689,0.009591604843611505
is this just a grey rectangle,0.010850519054757125,0.004922182321537108,0.01090695258684393,0.014891044781651836,0.03677450688794896,0.0035003224044641403
y’all gotta get that mimsy bitch outta here ain’t no way y’all still giving her attention after that bullshit can someone just go beat the fillers out that btch,0.8499813270245699,0.7193084320192664,0.30723900709757695,0.8166318583359031,0.9226633239589418,0.6938479315415165
she blocked me when i said something about the situation on her first post back loudlycryingface,0.01557529231590853,0.004170089126284545,0.004694502271721806,0.039035562894019146,0.06369392625908575,0.0037312715224853167
she’s just blocking everyone who’s still calling her out on it lolol,0.06765614630392688,0.010115208214046937,0.012313544140242966,0.08126331832374907,0.2328392603143829,0.009995766065019474
i said “ you barely gave it a week and are already hiding the apology with retweets of artist that you’re using to drown your feed” and got insta blocked lol,0.045770401933930366,0.008002184343267726,0.009265928051816882,0.05973511356373705,0.18512609072488106,0.007166639028711751
as if shes responding to all of her remaining incels to try and hide the tweets still calling her out loooool,0.3107330664067285,0.008431951488203152,0.22062972595225333,0.2789840838041241,0.38233108801680127,0.0341269285374275
she literally blocked me today lmao,0.07369184552115454,0.01293588621363689,0.017303951804531856,0.184440776841723,0.28825510420380346,0.020869736978113985
she blocked me on insta for saying like she’s acting like nothing happened zzz,0.03168599281397737,0.0068561358569776635,0.012219772214865568,0.07441372102056788,0.16426800588957582,0.008436859404860428
i just blocked and left it at that,0.02416206081203289,0.017951370241204245,0.008375085763087575,0.058673594341915145,0.1502583781847623,0.006993427530744178
dudeloudlycryingfaceloudlycryingface,0.03205005649138325,0.0028270653459686497,0.0021743576039563745,0.22121505579504802,0.1022278798886201,0.021749122015278566
lmfaoooooooooooooo,0.019905823513708017,0.0018421811297451695,0.0021978006486644136,0.16655394012575,0.0766373720333824,0.0194041002946665
harry what the fuck,0.2633884215258936,0.004349158078392078,0.013345046724858605,0.8969095474336326,0.5619307027707663,0.25590144198609516
stop,0.004112106208167327,0.0008707273961567584,0.00101391878035604,0.022316695004655888,0.01846390197053075,0.004770542477903209
ur evil,0.4166236148127459,0.0069635783348270825,0.01109449897214634,0.21548932685872463,0.36909883821110645,0.0341269285374275
my first generation legal immigrant ass loves this country more than some of you will ever do let that sink in facewithraisedeyebrowunitedstates,0.5523205620089888,0.12777825775897908,0.5806891315257872,0.5577233125417359,0.639338933273998,0.279784276630453
second generation scottish american and i love this country very much as well,0.007878919474707032,0.005889159089257386,0.02239783237519367,0.013154057243409512,0.03801693461424536,0.0033271104524321546
amen,0.00041853500319791355,0.0,2.6373678751306245e-05,0.003998689929574259,0.0015093006217003929,0.0017682040949827183
that i have no doubt about to many take our country for granted and whine about it like spoiled the pussys pardon my language they are god bless america we need more americans like you welcome home,0.43881551119835843,0.010903116029659682,0.22358239788703016,0.4815101775039744,0.48477028581417325,0.06032684329190414
too many dont appreciate what they have because they have never been exposed to the real world,0.025132890676709534,0.0030956698807148506,0.011657134326232148,0.011851319767833882,0.09424479898454258,0.002374445473030255
i’m about ready to walk out twitter’s door because no one cares,0.06168711708881917,0.011117999602127396,0.013907682078944413,0.07372877029488376,0.20121380312013679,0.00820591028683925
the usa is a mafia state masquerading as a country the reality is far darker than you can imagine,0.34320565951123005,0.008969161110988003,0.4384791245186209,0.08674299828503144,0.3654020178111777,0.01969722611780795
my third generation legal immigrant ass loves this country more than some of you will ever doitalyirelandunitedstates,0.4998909031522833,0.021533860017950462,0.48321663990344693,0.47899628497722807,0.5619307027707663,0.25590144198609516
and that is the problem you came here followed the rules because you believed in the ideals we had now they walk into this country and demand we treat them different we the older generations still have love and respect for our country youth does not seem toglad you are here,0.02274551601215023,0.0018421811297451695,0.059176809955051445,0.0065679832020311656,0.0951318085417771,0.00280747505040061
amen,1.0463308995890992e-05,5.819806646973225e-05,0.0,0.0012122726851527092,0.0,0.0007000644808928282
who the fuck is robert glasper,0.47590536431057623,0.005459391944321958,0.061137089909456155,0.8845629865687737,0.8399815295935246,0.5277816366000555
i gotta get my skills up ima start playing the harmonica,0.01493636081538344,0.022966855652002724,0.011938452636911954,0.04911995736405392,0.0951318085417771,0.006156236731965855
my dumbass ðÿ˜­,0.4042153088426324,0.002092879322573068,0.012594862450922773,0.6422488158914264,0.40220724118976586,0.20105170187688162
cmon bro,0.0076277989574047,0.0008752040853786686,0.001670328594366859,0.04248548712283154,0.020511797833381955,0.004077695123839679
jazz musician w soul kinda fused w some hip hop idk how to describe it but hes hella dope,0.41046236690157706,0.008969161110988003,0.061790514026376774,0.2987623597778136,0.3827877383723264,0.02849105984042527
a trendsetter,0.012189830316037806,0.0023077626183945557,0.004061535882601169,0.022582074280427012,0.0295466363106088,0.0036157968877973262
